Time	Acceleration - cDAQ1Mod1_ai1	Force (IEPE) - cDAQ1Mod1_ai0
1.460937E+0	7.012046E-2	1.518191E+1
1.461426E+0	2.099040E-2	8.351705E+0
1.461914E+0	-1.074543E-2	9.182925E-1
1.462402E+0	-4.299963E-2	-6.483401E+0
1.462891E+0	-5.227271E-2	-1.307503E+1
1.463379E+0	-6.672951E-2	-1.832470E+1
1.463867E+0	-8.734916E-2	-2.144132E+1
1.464355E+0	-1.032459E-1	-2.211230E+1
1.464844E+0	-1.100423E-1	-2.033602E+1
1.465332E+0	-7.974638E-2	-1.842609E+1
1.465820E+0	-3.937103E-2	-1.336457E+1
1.466309E+0	-1.414364E-2	-6.547924E+0
1.466797E+0	1.229329E-2	6.705031E-1
1.467285E+0	4.823368E-2	8.257090E+0
1.467773E+0	7.553456E-2	1.502440E+1
1.468262E+0	9.955242E-2	2.070702E+1
1.468750E+0	1.273717E-1	2.414327E+1
1.469238E+0	1.468970E-1	2.543942E+1
1.469727E+0	1.562277E-1	2.380086E+1
1.470215E+0	1.301363E-1	2.208721E+1
1.470703E+0	9.183445E-2	1.843164E+1
1.471191E+0	4.178284E-2	1.180829E+1
1.471680E+0	4.056945E-3	4.796442E+0
1.472168E+0	-3.136508E-2	-2.863343E+0
1.472656E+0	-5.198473E-2	-9.818528E+0
1.473145E+0	-5.803239E-2	-1.593329E+1
1.473633E+0	-7.738492E-2	-2.002832E+1
1.474121E+0	-9.909890E-2	-2.211230E+1
1.474609E+0	-1.153988E-1	-2.118675E+1
1.475098E+0	-9.794697E-2	-1.939150E+1
1.475586E+0	-6.096983E-2	-1.623855E+1
1.476074E+0	-2.819726E-2	-9.785995E+0
1.476562E+0	-7.811851E-4	-2.928951E+0
1.477051E+0	2.663489E-2	4.651672E+0
1.477539E+0	6.211451E-2	1.176030E+1
1.478027E+0	8.480764E-2	1.810279E+1
1.478516E+0	1.120509E-1	2.260177E+1
1.479004E+0	1.391790E-1	2.503303E+1
1.479492E+0	1.562277E-1	2.463939E+1
1.479980E+0	1.498920E-1	2.265490E+1
1.480469E+0	1.158523E-1	2.050586E+1
1.480957E+0	6.326644E-2	1.489779E+1
1.481445E+0	2.554055E-2	8.034784E+0
1.481934E+0	-1.316449E-2	5.834786E-1
1.482422E+0	-4.271165E-2	-6.790291E+0
1.482910E+0	-5.382783E-2	-1.337921E+1
1.483398E+0	-6.062425E-2	-1.852857E+1
1.483887E+0	-8.003437E-2	-2.157606E+1
1.484375E+0	-1.062985E-1	-2.212098E+1
1.484863E+0	-1.122886E-1	-2.035880E+1
1.485352E+0	-8.043754E-2	-1.841905E+1
1.485840E+0	-4.305723E-2	-1.322089E+1
1.486328E+0	-1.039985E-2	-6.377941E+0
1.486816E+0	1.102616E-2	8.309969E-1
1.487305E+0	4.310757E-2	8.374207E+0
1.487793E+0	8.221579E-2	1.510546E+1
1.488281E+0	1.001860E-1	2.069265E+1
1.488770E+0	1.277748E-1	2.404892E+1
1.489258E+0	1.479337E-1	2.523040E+1
1.489746E+0	1.523687E-1	2.350644E+1
1.490234E+0	1.308851E-1	2.178222E+1
1.490723E+0	8.918500E-2	1.797998E+1
1.491211E+0	4.235881E-2	1.134470E+1
1.491699E+0	5.435411E-4	4.284325E+0
1.492187E+0	-3.119229E-2	-3.395521E+0
1.492676E+0	-5.665007E-2	-1.028971E+1
1.493164E+0	-5.601651E-2	-1.637465E+1
1.493652E+0	-7.623298E-2	-2.038970E+1
1.494141E+0	-9.437597E-2	-2.234437E+1
1.494629E+0	-1.072201E-1	-2.130956E+1
1.495117E+0	-1.004812E-1	-1.960242E+1
1.495605E+0	-5.578612E-2	-1.627054E+1
1.496094E+0	-2.716051E-2	-9.748583E+0
1.496582E+0	2.732219E-3	-2.881507E+0
1.497070E+0	2.577093E-2	4.746016E+0
1.497559E+0	6.764380E-2	1.181181E+1
1.498047E+0	9.310158E-2	1.811580E+1
1.498535E+0	1.147580E-1	2.253508E+1
1.499023E+0	1.400430E-1	2.489369E+1
1.499512E+0	1.535782E-1	2.435148E+1
1.500000E+0	1.456299E-1	2.236618E+1
1.500488E+0	1.043330E-1	2.015234E+1
1.500977E+0	6.626148E-2	1.443204E+1
1.501465E+0	1.741940E-2	7.571467E+0
1.501953E+0	-1.662030E-2	7.109115E-2
1.502441E+0	-4.357560E-2	-7.272315E+0
1.502930E+0	-5.630449E-2	-1.383440E+1
1.503418E+0	-6.482881E-2	-1.891842E+1
1.503906E+0	-8.521808E-2	-2.188810E+1
1.504395E+0	-1.025547E-1	-2.229882E+1
1.504883E+0	-1.106183E-1	-2.051387E+1
1.505371E+0	-7.934321E-2	-1.848980E+1
1.505859E+0	-4.518831E-2	-1.316396E+1
1.506348E+0	-8.326364E-3	-6.346222E+0
1.506836E+0	1.471235E-2	9.142260E-1
1.507324E+0	4.788810E-2	8.423819E+0
1.507812E+0	8.077587E-2	1.512145E+1
1.508301E+0	1.005316E-1	2.064575E+1
1.508789E+0	1.322674E-1	2.396515E+1
1.509277E+0	1.496040E-1	2.499264E+1
1.509766E+0	1.557669E-1	2.321175E+1
1.510254E+0	1.271989E-1	2.150569E+1
1.510742E+0	8.584439E-2	1.753916E+1
1.511230E+0	4.362594E-2	1.083990E+1
1.511719E+0	3.365784E-3	3.760823E+0
1.512207E+0	-2.975237E-2	-3.901944E+0
1.512695E+0	-4.812575E-2	-1.079667E+1
1.513184E+0	-5.578612E-2	-1.682061E+1
1.513672E+0	-7.421709E-2	-2.073780E+1
1.514160E+0	-9.650705E-2	-2.264475E+1
1.514648E+0	-1.126342E-1	-2.149364E+1
1.515137E+0	-9.259047E-2	-1.977809E+1
1.515625E+0	-5.757162E-2	-1.631121E+1
1.516113E+0	-2.364711E-2	-9.723641E+0
1.516602E+0	4.344929E-3	-2.816171E+0
1.517090E+0	3.153061E-2	4.810810E+0
1.517578E+0	7.081162E-2	1.187498E+1
1.518066E+0	8.924260E-2	1.818548E+1
1.518555E+0	1.170618E-1	2.252017E+1
1.519043E+0	1.375663E-1	2.480666E+1
1.519531E+0	1.587619E-1	2.419396E+1
1.520020E+0	1.462058E-1	2.225150E+1
1.520508E+0	1.107838E-1	1.994711E+1
1.520996E+0	6.603109E-2	1.412840E+1
1.521484E+0	1.943529E-2	7.247497E+0
1.521973E+0	-1.443162E-2	-2.477277E-1
1.522461E+0	-4.455475E-2	-7.554806E+0
1.522949E+0	-5.094799E-2	-1.408869E+1
1.523437E+0	-6.551998E-2	-1.907430E+1
1.523926E+0	-8.590924E-2	-2.197729E+1
1.524414E+0	-1.068745E-1	-2.229286E+1
1.524902E+0	-1.081416E-1	-2.044718E+1
1.525391E+0	-7.698174E-2	-1.838516E+1
1.525879E+0	-3.844949E-2	-1.290858E+1
1.526367E+0	-1.114861E-2	-6.074575E+0
1.526855E+0	1.776498E-2	1.230063E+0
1.527344E+0	5.140151E-2	8.703870E+0
1.527832E+0	7.743525E-2	1.539663E+1
1.528320E+0	1.025475E-1	2.083471E+1
1.528809E+0	1.263349E-1	2.407658E+1
1.529297E+0	1.470698E-1	2.500240E+1
1.529785E+0	1.563429E-1	2.318573E+1
1.530273E+0	1.280052E-1	2.148021E+1
1.530762E+0	8.498043E-2	1.735779E+1
1.531250E+0	3.533200E-2	1.064389E+1
1.531738E+0	-1.472347E-3	3.535264E+0
1.532227E+0	-3.441771E-2	-4.099309E+0
1.532715E+0	-5.353984E-2	-1.094307E+1
1.533203E+0	-5.734123E-2	-1.688676E+1
1.533691E+0	-7.652096E-2	-2.067436E+1
1.534180E+0	-9.904131E-2	-2.246582E+1
1.534668E+0	-1.137861E-1	-2.119543E+1
1.535156E+0	-9.806216E-2	-1.949153E+1
1.535645E+0	-5.832038E-2	-1.586931E+1
1.536133E+0	-2.381990E-2	-9.216947E+0
1.536621E+0	-1.875524E-3	-2.298091E+0
1.537109E+0	3.009069E-2	5.341362E+0
1.537598E+0	6.620388E-2	1.233477E+1
1.538086E+0	8.930019E-2	1.858454E+1
1.538574E+0	1.186746E-1	2.282028E+1
1.539062E+0	1.356080E-1	2.501948E+1
1.539551E+0	1.588195E-1	2.423056E+1
1.540039E+0	1.414253E-1	2.233825E+1
1.540527E+0	1.038146E-1	1.989940E+1
1.541016E+0	6.061699E-2	1.395950E+1
1.541504E+0	1.805297E-2	7.062604E+0
1.541992E+0	-2.088246E-2	-4.694911E-1
1.542480E+0	-4.858652E-2	-7.738886E+0
1.542969E+0	-5.037202E-2	-1.422533E+1
1.543457E+0	-6.632633E-2	-1.914289E+1
1.543945E+0	-8.723397E-2	-2.197160E+1
1.544434E+0	-1.049738E-1	-2.212233E+1
1.544922E+0	-1.114246E-1	-2.028479E+1
1.545410E+0	-7.882483E-2	-1.816827E+1
1.545898E+0	-3.712476E-2	-1.258623E+1
1.546387E+0	-1.212775E-2	-5.753588E+0
1.546875E+0	1.333003E-2	1.564606E+0
1.547363E+0	4.656338E-2	9.025129E+0
1.547852E+0	7.852959E-2	1.565472E+1
1.548340E+0	1.012227E-1	2.101147E+1
1.548828E+0	1.310579E-1	2.415221E+1
1.549316E+0	1.478185E-1	2.495170E+1
1.549805E+0	1.558821E-1	2.305099E+1
1.550293E+0	1.242038E-1	2.135306E+1
1.550781E+0	8.031509E-2	1.706121E+1
1.551270E+0	3.423766E-2	1.029932E+1
1.551758E+0	4.283475E-4	3.142162E+0
1.552246E+0	-3.689437E-2	-4.478041E+0
1.552734E+0	-5.532534E-2	-1.132424E+1
1.553223E+0	-5.590131E-2	-1.721534E+1
1.553711E+0	-7.847925E-2	-2.097773E+1
1.554199E+0	-9.777418E-2	-2.262604E+1
1.554687E+0	-1.143045E-1	-2.132122E+1
1.555176E+0	-9.570069E-2	-1.961055E+1
1.555664E+0	-5.014163E-2	-1.585060E+1
1.556152E+0	-2.330153E-2	-9.167064E+0
1.556641E+0	2.271445E-3	-2.254443E+0
1.557129E+0	3.561999E-2	5.371725E+0
1.557617E+0	6.793178E-2	1.235402E+1
1.558105E+0	8.728431E-2	1.853466E+1
1.558594E+0	1.186170E-1	2.266765E+1
1.559082E+0	1.395822E-1	2.477874E+1
1.559570E+0	1.562277E-1	2.387298E+1
1.560059E+0	1.407917E-1	2.197199E+1
1.560547E+0	1.016259E-1	1.945533E+1
1.561035E+0	5.767956E-2	1.342136E+1
1.561523E+0	1.557630E-2	6.534492E+0
1.562012E+0	-1.863619E-2	-1.030406E+0
1.562500E+0	-5.117838E-2	-8.254797E+0
1.562988E+0	-5.394302E-2	-1.471196E+1
1.563477E+0	-6.488641E-2	-1.954657E+1
1.563965E+0	-8.780993E-2	-2.231427E+1
1.564453E+0	-1.102151E-1	-2.231048E+1
1.564941E+0	-1.100423E-1	-2.049543E+1
1.565430E+0	-7.617538E-2	-1.828268E+1
1.565918E+0	-4.052297E-2	-1.253933E+1
1.566406E+0	-1.097582E-2	-5.729731E+0
1.566895E+0	1.828335E-2	1.655968E+0
1.567383E+0	5.030717E-2	9.063626E+0
1.567871E+0	8.066068E-2	1.567830E+1
1.568359E+0	1.053697E-1	2.095237E+1
1.568848E+0	1.305971E-1	2.401395E+1
1.569336E+0	1.501800E-1	2.467165E+1
1.569824E+0	1.553061E-1	2.272946E+1
1.570312E+0	1.214392E-1	2.098707E+1
1.570801E+0	7.916316E-2	1.655641E+1
1.571289E+0	3.867262E-2	9.766057E+0
1.571777E+0	2.962606E-3	2.600767E+0
1.572266E+0	-3.827669E-2	-5.011846E+0
1.572754E+0	-4.979605E-2	-1.180816E+1
1.573242E+0	-5.440380E-2	-1.764775E+1
1.573730E+0	-7.945840E-2	-2.131878E+1
1.574219E+0	-9.437597E-2	-2.289986E+1
1.574707E+0	-1.126342E-1	-2.148524E+1
1.575195E+0	-8.999861E-2	-1.976806E+1
1.575684E+0	-5.089039E-2	-1.585575E+1
1.576172E+0	-2.122805E-2	-9.136158E+0
1.576660E+0	4.517720E-3	-2.175009E+0
1.577148E+0	3.446805E-2	5.465798E+0
1.577637E+0	6.942930E-2	1.239740E+1
1.578125E+0	9.287119E-2	1.853357E+1
1.578613E+0	1.207480E-1	2.260068E+1
1.579102E+0	1.400430E-1	2.462692E+1
1.579590E+0	1.542118E-1	2.363034E+1
1.580078E+0	1.433836E-1	2.174996E+1
1.580566E+0	1.011075E-1	1.912241E+1
1.581055E+0	6.090498E-2	1.300413E+1
1.581543E+0	1.373321E-2	6.089881E+0
1.582031E+0	-1.967293E-2	-1.470138E+0
1.582520E+0	-4.778017E-2	-8.641663E+0
1.583008E+0	-5.590131E-2	-1.505654E+1
1.583496E+0	-6.615354E-2	-1.975586E+1
1.583984E+0	-8.809792E-2	-2.242597E+1
1.584473E+0	-1.090056E-1	-2.231482E+1
1.584961E+0	-1.081416E-1	-2.048486E+1
1.585449E+0	-7.306516E-2	-1.815499E+1
1.585937E+0	-3.251702E-2	-1.229805E+1
1.586426E+0	-6.656058E-3	-5.469470E+0
1.586914E+0	1.551871E-2	1.947134E+0
1.587402E+0	5.549088E-2	9.318193E+0
1.587891E+0	8.152463E-2	1.591877E+1
1.588379E+0	1.085951E-1	2.109253E+1
1.588867E+0	1.293300E-1	2.411155E+1
1.589355E+0	1.477033E-1	2.464671E+1
1.589844E+0	1.561701E-1	2.270940E+1
1.590332E+0	1.222456E-1	2.094207E+1
1.590820E+0	8.175501E-2	1.636284E+1
1.591309E+0	3.515921E-2	9.567067E+0
1.591797E+0	-8.387819E-4	2.369515E+0
1.592285E+0	-3.672158E-2	-5.218699E+0
1.592773E+0	-5.578612E-2	-1.199685E+1
1.593262E+0	-5.630449E-2	-1.772692E+1
1.593750E+0	-8.112871E-2	-2.132745E+1
1.594238E+0	-1.016908E-1	-2.277515E+1
1.594727E+0	-1.135557E-1	-2.129194E+1
1.595215E+0	-9.270566E-2	-1.955389E+1
1.595703E+0	-5.417341E-2	-1.547675E+1
1.596191E+0	-2.030650E-2	-8.716217E+0
1.596680E+0	6.936785E-3	-1.752628E+0
1.597168E+0	3.970936E-2	5.886824E+0
1.597656E+0	6.764380E-2	1.278562E+1
1.598145E+0	9.788212E-2	1.888194E+1
1.598633E+0	1.233975E-1	2.284359E+1
1.599121E+0	1.430956E-1	2.476383E+1
1.599609E+0	1.594531E-1	2.365691E+1
1.600098E+0	1.408493E-1	2.181638E+1
1.600586E+0	1.057153E-1	1.903322E+1
1.601074E+0	5.612444E-2	1.282601E+1
1.601562E+0	1.390600E-2	5.910681E+0
1.602051E+0	-2.197680E-2	-1.700576E+0
1.602539E+0	-4.357560E-2	-8.832521E+0
1.603027E+0	-5.555573E-2	-1.524360E+1
1.603516E+0	-7.168283E-2	-1.986620E+1
1.604004E+0	-8.815551E-2	-2.246094E+1
1.604492E+0	-1.086600E-1	-2.223538E+1
1.604980E+0	-1.042250E-1	-2.039675E+1
1.605469E+0	-7.197082E-2	-1.801212E+1
1.605957E+0	-3.430252E-2	-1.206137E+1
1.606445E+0	-4.640170E-3	-5.245267E+0
1.606934E+0	2.076001E-2	2.193297E+0
1.607422E+0	5.399336E-2	9.507966E+0
1.607910E+0	8.647795E-2	1.609418E+1
1.608398E+0	1.049089E-1	2.114865E+1
1.608887E+0	1.303667E-1	2.406112E+1
1.609375E+0	1.479913E-1	2.446290E+1
1.609863E+0	1.544998E-1	2.250010E+1
1.610352E+0	1.223032E-1	2.073386E+1
1.610840E+0	7.323069E-2	1.597462E+1
1.611328E+0	2.859318E-2	9.193485E+0
1.611816E+0	-5.849703E-3	1.911348E+0
1.612305E+0	-3.914065E-2	-5.644062E+0
1.612793E+0	-5.497976E-2	-1.238670E+1
1.613281E+0	-6.056665E-2	-1.802350E+1
1.613770E+0	-8.089832E-2	-2.154434E+1
1.614258E+0	-9.944449E-2	-2.286028E+1
1.614746E+0	-1.122310E-1	-2.131661E+1
1.615234E+0	-9.011381E-2	-1.959320E+1
1.615723E+0	-5.198473E-2	-1.534201E+1
1.616211E+0	-2.209200E-2	-8.570363E+0
1.616699E+0	6.188026E-3	-1.553909E+0
1.617187E+0	3.613836E-2	6.081748E+0
1.617676E+0	6.666466E-2	1.294557E+1
1.618164E+0	9.459910E-2	1.897141E+1
1.618652E+0	1.178682E-1	2.283953E+1
1.619141E+0	1.423468E-1	2.464861E+1
1.619629E+0	1.604322E-1	2.343081E+1
1.620117E+0	1.371055E-1	2.160302E+1
1.620605E+0	9.753653E-2	1.870654E+1
1.621094E+0	5.307181E-2	1.239929E+1
1.621582E+0	1.091096E-2	5.485318E+0
1.622070E+0	-2.278316E-2	-2.175009E+0
1.622559E+0	-5.008404E-2	-9.289874E+0
1.623047E+0	-5.855076E-2	-1.566761E+1
1.623535E+0	-6.770865E-2	-2.019369E+1
1.624023E+0	-8.619722E-2	-2.269897E+1
1.624512E+0	-1.092935E-1	-2.233406E+1
1.625000E+0	-1.068745E-1	-2.054857E+1
1.625488E+0	-6.966695E-2	-1.801727E+1
1.625977E+0	-3.228663E-2	-1.196513E+1
1.626465E+0	-4.352186E-3	-5.142518E+0
1.626953E+0	2.024164E-2	2.339693E+0
1.627441E+0	5.998343E-2	9.615865E+0
1.627930E+0	8.163982E-2	1.615789E+1
1.628418E+0	1.088831E-1	2.113320E+1
1.628906E+0	1.325554E-1	2.395919E+1
1.629395E+0	1.570340E-1	2.423897E+1
1.629883E+0	1.509288E-1	2.223578E+1
1.630371E+0	1.174074E-1	2.040420E+1
1.630859E+0	7.374906E-2	1.551591E+1
1.631348E+0	3.262495E-2	8.679471E+0
1.631836E+0	-4.582573E-3	1.385405E+0
1.632324E+0	-3.821910E-2	-6.134218E+0
1.632812E+0	-5.526775E-2	-1.285842E+1
1.633301E+0	-5.814759E-2	-1.845239E+1
1.633789E+0	-7.778809E-2	-2.188105E+1
1.634277E+0	-9.731340E-2	-2.308258E+1
1.634766E+0	-1.127493E-1	-2.150232E+1
1.635254E+0	-8.861629E-2	-1.976155E+1
1.635742E+0	-5.002644E-2	-1.535123E+1
1.636230E+0	-1.725387E-2	-8.545693E+0
1.636719E+0	7.455156E-3	-1.498604E+0
1.637207E+0	3.965176E-2	6.129191E+0
1.637695E+0	7.881758E-2	1.298840E+1
1.638184E+0	1.007044E-1	1.897900E+1
1.638672E+0	1.228215E-1	2.277040E+1
1.639160E+0	1.470122E-1	2.451902E+1
1.639648E+0	1.564581E-1	2.319901E+1
1.640137E+0	1.365296E-1	2.139996E+1
1.640625E+0	9.678778E-2	1.839070E+1
1.641113E+0	4.846407E-2	1.201785E+1
1.641602E+0	1.177492E-2	5.087337E+0
1.642090E+0	-2.629656E-2	-2.555369E+0
1.642578E+0	-4.875931E-2	-9.643937E+0
1.643066E+0	-5.803239E-2	-1.593410E+1
1.643555E+0	-7.116446E-2	-2.040895E+1
1.644043E+0	-9.103535E-2	-2.283615E+1
1.644531E+0	-1.132101E-1	-2.237066E+1
1.645020E+0	-1.078536E-1	-2.055291E+1
1.645508E+0	-6.983974E-2	-1.794299E+1
1.645996E+0	-3.159547E-2	-1.179000E+1
1.646484E+0	-2.797073E-3	-4.957625E+0
1.646973E+0	2.335187E-2	2.551968E+0
1.647461E+0	5.543328E-2	9.797776E+0
1.647949E+0	8.313734E-2	1.631079E+1
1.648437E+0	1.099774E-1	2.118796E+1
1.648926E+0	1.354352E-1	2.396705E+1
1.649414E+0	1.487977E-1	2.411399E+1
1.649902E+0	1.537510E-1	2.209535E+1
1.650391E+0	1.185018E-1	2.026268E+1
1.650879E+0	7.870238E-2	1.522773E+1
1.651367E+0	3.147302E-2	8.417313E+0
1.651855E+0	-5.043347E-3	1.100475E+0
1.652344E+0	-3.873747E-2	-6.397732E+0
1.652832E+0	-5.112078E-2	-1.310160E+1
1.653320E+0	-6.528959E-2	-1.859797E+1
1.653809E+0	-8.337498E-2	-2.194422E+1
1.654297E+0	-9.829255E-2	-2.301318E+1
1.654785E+0	-1.164355E-1	-2.135077E+1
1.655273E+0	-8.043754E-2	-1.956202E+1
1.655762E+0	-4.760737E-2	-1.500015E+1
1.656250E+0	-1.500759E-2	-8.177262E+0
1.656738E+0	8.434301E-3	-1.106858E+0
1.657227E+0	3.924858E-2	6.510364E+0
1.657715E+0	7.374906E-2	1.331427E+1
1.658203E+0	9.937963E-2	1.924848E+1
1.658691E+0	1.240311E-1	2.295204E+1
1.659180E+0	1.431532E-1	2.455887E+1
1.659668E+0	1.595107E-1	2.316729E+1
1.660156E+0	1.354928E-1	2.142192E+1
1.660645E+0	9.592382E-2	1.822235E+1
1.661133E+0	5.157430E-2	1.180612E+1
1.661621E+0	1.142933E-2	4.868013E+0
1.662109E+0	-2.600858E-2	-2.785536E+0
1.662598E+0	-4.996884E-2	-9.807413E+0
1.663086E+0	-5.428860E-2	-1.606125E+1
1.663574E+0	-6.845741E-2	-2.039702E+1
1.664062E+0	-8.999861E-2	-2.276187E+1
1.664551E+0	-1.111366E-1	-2.216517E+1
1.665039E+0	-9.979007E-2	-2.032328E+1
1.665527E+0	-6.649912E-2	-1.761061E+1
1.666016E+0	-3.009795E-2	-1.135596E+1
1.666504E+0	2.386638E-3	-4.567235E+0
1.666992E+0	2.554055E-2	2.954016E+0
1.667480E+0	6.205691E-2	1.017434E+1
1.667969E+0	9.315918E-2	1.663259E+1
1.668457E+0	1.118205E-1	2.140755E+1
1.668945E+0	1.385454E-1	2.410016E+1
1.669434E+0	1.515047E-1	2.408037E+1
1.669922E+0	1.490281E-1	2.208233E+1
1.670410E+0	1.126845E-1	2.017701E+1
1.670898E+0	7.351867E-2	1.499078E+1
1.671387E+0	2.686527E-2	8.145395E+0
1.671875E+0	-9.766284E-3	8.337080E-1
1.672363E+0	-4.035018E-2	-6.659348E+0
1.672852E+0	-5.532534E-2	-1.331144E+1
1.673340E+0	-6.079704E-2	-1.872756E+1
1.673828E+0	-8.112871E-2	-2.200576E+1
1.674316E+0	-1.007692E-1	-2.294486E+1
1.674805E+0	-1.160900E-1	-2.126402E+1
1.675293E+0	-8.279901E-2	-1.944518E+1
1.675781E+0	-4.564908E-2	-1.474531E+1
1.676270E+0	-1.656271E-2	-7.904259E+0
1.676758E+0	1.033500E-2	-8.083717E-1
1.677246E+0	4.552663E-2	6.797735E+0
1.677734E+0	7.628332E-2	1.355528E+1
1.678223E+0	9.690297E-2	1.937671E+1
1.678711E+0	1.281780E-1	2.300002E+1
1.679199E+0	1.458026E-1	2.451658E+1
1.679687E+0	1.576100E-1	2.300111E+1
1.680176E+0	1.340529E-1	2.123188E+1
1.680664E+0	9.327437E-2	1.789729E+1
1.681152E+0	5.238065E-2	1.139567E+1
1.681641E+0	7.570349E-3	4.390056E+0
1.682129E+0	-2.998276E-2	-3.271084E+0
1.682617E+0	-4.783776E-2	-1.026531E+1
1.683105E+0	-5.641968E-2	-1.649475E+1
1.683594E+0	-7.116446E-2	-2.076898E+1
1.684082E+0	-9.299364E-2	-2.305873E+1
1.684570E+0	-1.094087E-1	-2.232756E+1
1.685059E+0	-1.012876E-1	-2.053746E+1
1.685547E+0	-6.747827E-2	-1.767513E+1
1.686035E+0	-3.038593E-2	-1.134973E+1
1.686523E+0	-5.158541E-3	-4.523045E+0
1.687012E+0	2.790202E-2	3.020165E+0
1.687500E+0	5.992583E-2	1.020579E+1
1.687988E+0	8.716911E-2	1.663259E+1
1.688477E+0	1.118781E-1	2.134357E+1
1.688965E+0	1.353776E-1	2.397166E+1
1.689453E+0	1.534054E-1	2.383529E+1
1.689941E+0	1.535782E-1	2.181367E+1
1.690430E+0	1.119357E-1	1.982403E+1
1.690918E+0	7.363387E-2	1.451337E+1
1.691406E+0	2.611652E-2	7.672860E+0
1.691895E+0	-1.592914E-2	2.863481E-1
1.692383E+0	-3.758553E-2	-7.153300E+0
1.692871E+0	-5.745643E-2	-1.377042E+1
1.693359E+0	-6.120022E-2	-1.911551E+1
1.693848E+0	-8.418134E-2	-2.232674E+1
1.694336E+0	-1.007692E-1	-2.312921E+1
1.694824E+0	-1.086600E-1	-2.138954E+1
1.695312E+0	-8.504529E-2	-1.955118E+1
1.695801E+0	-4.651304E-2	-1.468377E+1
1.696289E+0	-1.178217E-2	-7.868745E+0
1.696777E+0	1.062298E-2	-7.340890E-1
1.697266E+0	4.425950E-2	6.830809E+0
1.697754E+0	7.852959E-2	1.358267E+1
1.698242E+0	9.621181E-2	1.933984E+1
1.698730E+0	1.274293E-1	2.285525E+1
1.699219E+0	1.465514E-1	2.424656E+1
1.699707E+0	1.542118E-1	2.265138E+1
1.700195E+0	1.339377E-1	2.090872E+1
1.700684E+0	9.258321E-2	1.741961E+1
1.701172E+0	4.852167E-2	1.088057E+1
1.701660E+0	7.800737E-3	3.863300E+0
1.702148E+0	-2.618137E-2	-3.792147E+0
1.702637E+0	-5.008404E-2	-1.079776E+1
1.703125E+0	-5.377023E-2	-1.692255E+1
1.703613E+0	-7.323795E-2	-2.109295E+1
1.704102E+0	-9.293605E-2	-2.327290E+1
1.704590E+0	-1.107335E-1	-2.242976E+1
1.705078E+0	-1.005964E-1	-2.066216E+1
1.705566E+0	-6.258254E-2	-1.763610E+1
1.706055E+0	-2.739090E-2	-1.122773E+1
1.706543E+0	2.041058E-3	-4.364991E+0
1.707031E+0	2.801721E-2	3.225934E+0
1.707520E+0	6.528233E-2	1.035300E+1
1.708008E+0	8.595958E-2	1.679092E+1
1.708496E+0	1.155067E-1	2.143602E+1
1.708984E+0	1.407917E-1	2.397085E+1
1.709473E+0	1.546150E-1	2.373309E+1
1.709961E+0	1.486249E-1	2.175457E+1
1.710449E+0	1.132605E-1	1.971396E+1
1.710937E+0	6.643427E-2	1.428889E+1
1.711426E+0	2.692287E-2	7.461941E+0
1.711914E+0	-1.397085E-2	7.054894E-2
1.712402E+0	-4.167491E-2	-7.305390E+0
1.712891E+0	-5.561333E-2	-1.389865E+1
1.713379E+0	-6.425285E-2	-1.910982E+1
1.713867E+0	-8.349017E-2	-2.222806E+1
1.714355E+0	-1.041098E-1	-2.290149E+1
1.714844E+0	-1.103879E-1	-2.110352E+1
1.715332E+0	-8.279901E-2	-1.921609E+1
1.715820E+0	-4.161731E-2	-1.418304E+1
1.716309E+0	-1.132140E-2	-7.338464E+0
1.716797E+0	1.223569E-2	-1.438947E-1
1.717285E+0	4.667857E-2	7.409075E+0
1.717773E+0	8.100626E-2	1.414304E+1
1.718262E+0	9.799731E-2	1.982566E+1
1.718750E+0	1.230519E-1	2.327628E+1
1.719238E+0	1.473578E-1	2.454830E+1
1.719727E+0	1.540966E-1	2.288534E+1
1.720215E+0	1.332465E-1	2.116871E+1
1.720703E+0	8.659314E-2	1.751639E+1
1.721191E+0	4.495067E-2	1.092205E+1
1.721680E+0	4.114542E-3	3.899357E+0
1.722168E+0	-3.004035E-2	-3.775610E+0
1.722656E+0	-5.089039E-2	-1.072591E+1
1.723145E+0	-5.319426E-2	-1.684935E+1
1.723633E+0	-7.024291E-2	-2.095225E+1
1.724121E+0	-9.408798E-2	-2.302403E+1
1.724609E+0	-1.111366E-1	-2.207950E+1
1.725098E+0	-9.673744E-2	-2.031976E+1
1.725586E+0	-6.096983E-2	-1.718362E+1
1.726074E+0	-2.589339E-2	-1.072375E+1
1.726562E+0	4.859443E-4	-3.857754E+0
1.727051E+0	2.456140E-2	3.759196E+0
1.727539E+0	6.677985E-2	1.084343E+1
1.728027E+0	8.734190E-2	1.721547E+1
1.728516E+0	1.153915E-1	2.175863E+1
1.729004E+0	1.391790E-1	2.420237E+1
1.729492E+0	1.539814E-1	2.380873E+1
1.729980E+0	1.496040E-1	2.182045E+1
1.730469E+0	1.126269E-1	1.969499E+1
1.730957E+0	6.654946E-2	1.411728E+1
1.731445E+0	2.335187E-2	7.267559E+0
1.731934E+0	-1.080303E-2	-1.867292E-1
1.732422E+0	-4.662823E-2	-7.550468E+0
1.732910E+0	-5.307907E-2	-1.412773E+1
